frame,time_seconds,track_id,x,y,w,h,center_x,center_y,area,bed_edge_y,processing_time_s
25,0.125,23,602,0,358,238,780.492,127.476,43071.5,253.0,0.015256
25,0.125,24,710,0,93,64,756.513,32.0,3054.5,253.0,0.015256
25,0.125,25,691,0,16,77,698.958,38.5,1058.0,253.0,0.015256
25,0.125,26,236,0,392,174,432.062,89.421,41238.0,253.0,0.015256
25,0.125,27,210,0,19,84,219.514,42.0,1165.5,253.0,0.015256
25,0.125,28,98,0,111,71,153.5,35.513,3904.0,253.0,0.015256
25,0.125,29,72,522,139,18,138.98,531.165,1670.5,253.0,0.015256
25,0.125,31,269,316,47,7,300.986,324.505,129.0,253.0,0.015256
25,0.125,34,737,291,57,10,762.263,299.57,284.5,253.0,0.015256
25,0.125,35,85,250,53,6,111.467,252.935,216.0,253.0,0.015256
25,0.125,37,310,245,22,6,326.973,245.111,77.0,253.0,0.015256
25,0.125,38,837,16,37,21,851.771,27.934,148.5,253.0,0.015256
25,0.125,42,676,13,5,33,678.258,21.774,87.0,253.0,0.015256
25,0.125,44,481,0,479,315,721.354,154.44,54444.5,253.0,0.015256
25,0.125,48,496,243,32,6,509.696,246.219,92.5,253.0,0.015256
25,0.125,50,672,290,26,4,697.205,311.223,68.0,253.0,0.015256
25,0.125,52,758,38,74,40,795.406,58.088,232.5,253.0,0.015256
25,0.125,53,24,317,90,11,91.812,321.179,481.5,253.0,0.015256
25,0.125,57,315,228,15,7,309.509,224.819,60.5,253.0,0.015256
25,0.125,59,673,231,225,56,786.371,258.893,6889.5,253.0,0.015256
25,0.125,60,115,319,28,6,215.197,404.99,91.0,253.0,0.015256
25,0.125,61,251,341,18,10,258.285,330.348,67.0,253.0,0.015256
25,0.125,62,14,442,10,11,19.0,447.5,58.5,253.0,0.015256
25,0.125,63,62,485,14,8,68.115,487.644,51.5,253.0,0.015256
25,0.125,64,746,68,29,17,760.5,76.5,93.0,253.0,0.015256
25,0.125,65,10,323,19,6,19.5,326.0,61.0,253.0,0.015256
25,0.125,66,181,534,30,6,196.0,537.0,63.5,253.0,0.015256
25,0.125,67,163,188,68,44,197.0,210.0,1128.5,253.0,0.015256
26,0.13,1,0,430,259,110,114.219,474.881,19020.5,253.0,0.01536
26,0.13,2,451,373,500,167,701.147,456.793,54549.0,253.0,0.01536
26,0.13,3,484,368,13,20,490.672,378.087,211.0,253.0,0.01536
26,0.13,4,672,359,33,4,690.788,360.013,86.0,253.0,0.01536
26,0.13,5,0,341,209,60,104.156,370.586,10994.5,253.0,0.01536
26,0.13,6,250,339,145,55,310.826,367.564,5565.5,253.0,0.01536
26,0.13,7,143,317,61,14,165.95,324.423,486.0,253.0,0.01536
26,0.13,8,681,303,279,83,823.984,344.499,13529.0,253.0,0.01536
26,0.13,9,908,302,17,18,916.439,310.785,194.0,253.0,0.01536
26,0.13,10,0,188,232,48,113.533,214.207,2018.5,253.0,0.01536
26,0.13,11,539,242,36,5,552.267,234.387,116.0,253.0,0.01536
26,0.13,12,874,237,60,56,903.762,264.748,2478.5,253.0,0.01536
26,0.13,13,236,223,80,11,265.316,227.995,493.0,253.0,0.01536
26,0.13,14,224,261,38,4,248.548,257.191,80.0,253.0,0.01536
26,0.13,15,884,212,18,13,893.51,218.449,90.5,253.0,0.01536
26,0.13,16,61,141,121,40,121.599,160.4,4493.5,253.0,0.01536
26,0.13,17,637,160,10,26,642.349,172.177,175.5,253.0,0.01536
26,0.13,18,44,99,144,37,115.999,116.791,3475.5,253.0,0.01536
26,0.13,19,293,139,39,37,312.723,157.5,1311.5,253.0,0.01536
26,0.13,20,412,134,119,41,471.285,154.664,3840.5,253.0,0.01536
26,0.13,22,0,30,121,107,60.654,83.5,6299.0,253.0,0.01536
26,0.13,23,602,0,358,238,780.385,126.44,43071.5,253.0,0.01536
26,0.13,24,710,0,93,64,756.513,32.0,2989.5,253.0,0.01536
26,0.13,25,691,0,15,77,698.848,38.5,957.5,253.0,0.01536
26,0.13,26,236,0,392,183,432.046,89.892,41332.0,253.0,0.01536
26,0.13,27,211,0,18,84,219.628,42.0,1144.5,253.0,0.01536
26,0.13,28,98,0,111,70,153.498,35.388,3904.0,253.0,0.01536
26,0.13,29,72,522,139,18,138.994,531.134,1670.5,253.0,0.01536
26,0.13,31,282,316,38,5,301.48,321.983,110.0,253.0,0.01536
26,0.13,34,737,291,57,10,762.484,299.305,284.5,253.0,0.01536
26,0.13,35,81,250,58,6,111.163,252.953,258.5,253.0,0.01536
26,0.13,37,310,245,22,6,332.397,244.579,77.0,253.0,0.01536
26,0.13,38,837,16,37,21,854.518,26.491,148.5,253.0,0.01536
26,0.13,42,676,13,5,33,678.286,22.175,87.0,253.0,0.01536
26,0.13,44,484,0,476,315,721.615,155.364,54522.5,253.0,0.01536
26,0.13,48,510,243,20,6,516.96,246.066,54.0,253.0,0.01536
26,0.13,50,672,290,26,4,698.193,312.115,68.0,253.0,0.01536
26,0.13,52,758,38,74,40,796.529,57.513,232.5,253.0,0.01536
26,0.13,53,78,318,49,8,98.984,321.571,212.5,253.0,0.01536
26,0.13,57,193,245,140,9,269.656,245.386,773.5,253.0,0.01536
26,0.13,59,673,231,225,56,786.323,258.948,6889.5,253.0,0.01536
26,0.13,61,251,341,18,10,257.37,322.001,67.0,253.0,0.01536
26,0.13,62,14,442,10,11,19.0,447.5,58.5,253.0,0.01536
26,0.13,63,62,485,14,8,75.204,498.507,51.5,253.0,0.01536
26,0.13,64,746,68,29,17,760.5,76.5,93.0,253.0,0.01536
26,0.13,65,34,318,22,7,44.272,321.628,70.0,253.0,0.01536
26,0.13,66,181,534,30,6,196.0,537.0,63.5,253.0,0.01536
26,0.13,67,163,188,68,44,197.0,210.0,1128.5,253.0,0.01536
27,0.135,1,89,432,58,24,115.292,466.995,964.5,253.0,-0.164949
27,0.135,2,451,374,500,166,701.115,456.665,52564.5,253.0,-0.164949
27,0.135,3,485,369,11,19,490.639,378.198,134.5,253.0,-0.164949
27,0.135,4,672,359,33,4,690.722,359.462,86.0,253.0,-0.164949
27,0.135,5,0,342,208,56,104.132,370.435,10452.5,253.0,-0.164949
27,0.135,6,292,353,18,37,308.177,368.499,303.5,253.0,-0.164949
27,0.135,7,143,317,61,14,165.589,324.389,486.0,253.0,-0.164949
27,0.135,8,683,304,277,81,823.258,344.491,11893.0,253.0,-0.164949
27,0.135,9,909,302,15,18,916.438,310.851,174.0,253.0,-0.164949
27,0.135,10,24,188,206,46,117.087,213.514,1474.5,253.0,-0.164949
27,0.135,11,542,218,24,6,552.679,231.015,73.0,253.0,-0.164949
27,0.135,12,874,238,59,53,903.703,264.674,2326.5,253.0,-0.164949
27,0.135,13,258,225,37,7,267.905,227.913,187.0,253.0,-0.164949
27,0.135,14,194,246,102,8,246.666,255.926,535.5,253.0,-0.164949
27,0.135,15,884,212,18,13,893.43,218.493,90.5,253.0,-0.164949
27,0.135,16,62,142,119,39,121.548,160.827,4372.5,253.0,-0.164949
27,0.135,17,637,160,10,26,642.302,172.089,175.5,253.0,-0.164949
27,0.135,18,44,99,144,37,116.021,117.099,3429.5,253.0,-0.164949
27,0.135,19,294,139,38,37,312.794,157.5,1260.0,253.0,-0.164949
27,0.135,20,412,134,118,41,471.222,154.622,3772.5,253.0,-0.164949
27,0.135,22,0,30,121,107,60.607,83.5,6261.5,253.0,-0.164949
27,0.135,23,638,0,322,286,787.736,132.412,49431.5,253.0,-0.164949
27,0.135,24,710,0,93,64,756.512,32.0,3044.5,253.0,-0.164949
27,0.135,25,691,0,16,77,698.884,38.5,1047.0,253.0,-0.164949
27,0.135,26,236,0,392,170,432.033,88.602,41119.0,253.0,-0.164949
27,0.135,27,210,0,19,84,219.596,42.0,1148.5,253.0,-0.164949
27,0.135,28,98,0,111,70,153.496,35.282,3885.5,253.0,-0.164949
27,0.135,29,72,523,134,17,139.004,531.262,1611.0,253.0,-0.164949
27,0.135,31,251,341,14,9,288.384,328.686,57.0,253.0,-0.164949
27,0.135,34,740,293,59,8,765.345,298.248,281.5,253.0,-0.164949
27,0.135,35,86,250,52,6,111.417,252.968,197.0,253.0,-0.164949
27,0.135,37,311,245,20,6,332.136,245.383,73.5,253.0,-0.164949
27,0.135,38,785,37,47,26,837.82,34.998,151.5,253.0,-0.164949
27,0.135,42,675,0,6,24,678.189,18.359,61.0,253.0,-0.164949
27,0.135,44,484,0,476,315,721.651,155.04,54522.5,253.0,-0.164949
27,0.135,48,510,243,20,6,518.202,246.043,54.0,253.0,-0.164949
27,0.135,50,672,290,26,4,699.181,313.008,68.0,253.0,-0.164949
27,0.135,52,755,64,28,16,784.871,63.657,78.5,253.0,-0.164949
27,0.135,53,78,318,49,8,102.771,321.55,212.5,253.0,-0.164949
27,0.135,57,193,245,140,9,261.628,246.283,773.5,253.0,-0.164949
27,0.135,59,673,231,225,56,786.276,259.003,6889.5,253.0,-0.164949
27,0.135,61,251,341,18,10,256.455,313.655,67.0,253.0,-0.164949
27,0.135,62,0,434,24,15,12.093,441.58,80.0,253.0,-0.164949
27,0.135,63,46,433,80,52,84.969,473.009,735.5,253.0,-0.164949
27,0.135,65,34,318,22,7,50.103,320.599,70.0,253.0,-0.164949
27,0.135,66,181,534,30,6,196.0,537.0,63.5,253.0,-0.164949
27,0.135,67,163,188,68,44,197.0,210.0,1128.5,253.0,-0.164949
28,0.14,1,0,430,257,110,118.934,471.007,19042.5,253.0,0.015228
28,0.14,2,451,373,501,167,701.218,456.452,54613.0,253.0,0.015228
28,0.14,3,484,368,13,20,490.609,378.161,210.5,253.0,0.015228
28,0.14,4,667,359,37,5,688.751,359.868,96.0,253.0,0.015228
28,0.14,5,0,341,209,60,104.239,370.568,10964.0,253.0,0.015228
28,0.14,6,250,339,145,55,311.566,367.998,5603.0,253.0,0.015228
28,0.14,7,12,316,191,15,142.233,324.015,1208.0,253.0,0.015228
28,0.14,8,681,303,279,82,822.393,344.354,13526.5,253.0,0.015228
28,0.14,9,908,302,17,18,916.44,310.906,190.0,253.0,0.015228
28,0.14,10,0,187,233,50,117.348,213.168,2078.0,253.0,0.015228
28,0.14,11,486,242,97,7,547.929,234.553,286.0,253.0,0.015228
28,0.14,12,874,237,59,57,903.651,264.874,2455.0,253.0,0.015228
28,0.14,13,234,224,76,10,268.956,228.007,477.0,253.0,0.015228
28,0.14,14,224,261,71,4,249.004,258.163,150.0,253.0,0.015228
28,0.14,15,884,212,18,13,893.35,218.538,90.5,253.0,0.015228
28,0.14,16,61,141,121,41,121.508,161.169,4542.0,253.0,0.015228
28,0.14,17,637,159,10,28,642.171,172.328,202.0,253.0,0.015228
28,0.14,18,44,99,144,37,116.037,117.341,3503.5,253.0,0.015228
28,0.14,19,293,139,39,37,312.723,157.5,1297.0,253.0,0.015228
28,0.14,20,412,134,119,42,471.297,154.717,3876.0,253.0,0.015228
28,0.14,22,0,30,121,107,60.568,83.5,6315.0,253.0,0.015228
28,0.14,23,638,0,322,286,788.548,132.239,49431.5,253.0,0.015228
28,0.14,24,710,0,93,64,756.511,32.0,2983.5,253.0,0.015228
28,0.14,25,691,0,15,77,698.784,38.5,966.5,253.0,0.015228
28,0.14,26,236,0,392,183,432.021,89.21,41336.5,253.0,0.015228
28,0.14,27,210,0,20,84,219.699,42.0,1168.5,253.0,0.015228
28,0.14,28,98,0,111,71,153.495,35.323,3891.0,253.0,0.015228
28,0.14,29,72,523,134,17,139.017,531.25,1611.0,253.0,0.015228
28,0.14,31,277,316,43,6,290.527,325.921,134.0,253.0,0.015228
28,0.14,34,740,293,59,8,765.902,297.882,281.5,253.0,0.015228
28,0.14,35,81,249,58,7,111.104,252.849,256.0,253.0,0.015228
28,0.14,37,341,230,9,15,339.477,242.705,61.0,253.0,0.015228
28,0.14,38,785,37,47,26,838.175,34.779,151.5,253.0,0.015228
28,0.14,42,675,0,6,24,678.201,18.242,61.0,253.0,0.015228
28,0.14,44,481,0,479,314,721.214,155.626,55103.0,253.0,0.015228
28,0.14,48,510,243,20,6,519.445,246.02,54.0,253.0,0.015228
28,0.14,50,673,289,20,6,691.735,303.142,67.5,253.0,0.015228
28,0.14,52,755,64,28,16,784.572,63.829,78.5,253.0,0.015228
28,0.14,53,78,318,49,8,106.559,321.529,212.5,253.0,0.015228
28,0.14,57,193,240,142,14,259.529,247.077,795.5,253.0,0.015228
28,0.14,59,673,231,225,56,786.229,259.058,6889.5,253.0,0.015228
28,0.14,61,251,341,18,10,255.541,305.308,67.0,253.0,0.015228
28,0.14,62,0,434,24,15,10.972,440.619,80.0,253.0,0.015228
28,0.14,63,46,433,80,52,92.658,475.713,735.5,253.0,0.015228
28,0.14,65,34,318,22,7,55.935,319.57,70.0,253.0,0.015228
28,0.14,66,181,534,30,6,196.0,537.0,63.5,253.0,0.015228
28,0.14,67,163,188,68,44,197.0,210.0,1128.5,253.0,0.015228
29,0.145,1,0,431,174,60,111.14,468.232,3751.0,253.0,0.021386
29,0.145,2,451,374,500,166,701.174,456.428,52562.5,253.0,0.021386
29,0.145,3,485,369,10,18,490.452,378.127,133.5,253.0,0.021386
29,0.145,4,708,326,11,8,696.605,349.846,50.5,253.0,0.021386
29,0.145,5,0,342,208,57,104.198,370.552,10552.0,253.0,0.021386
29,0.145,6,251,340,74,49,305.469,367.047,1341.0,253.0,0.021386
29,0.145,7,12,316,191,15,139.037,323.939,1208.0,253.0,0.021386
29,0.145,8,683,304,277,81,821.943,344.37,12404.0,253.0,0.021386
29,0.145,9,909,302,16,18,916.575,310.949,176.0,253.0,0.021386
29,0.145,10,0,192,230,43,117.116,213.259,1588.0,253.0,0.021386
29,0.145,11,543,219,31,4,550.187,231.174,75.0,253.0,0.021386
29,0.145,12,873,238,61,54,903.608,264.916,2299.5,253.0,0.021386
29,0.145,13,237,224,57,9,268.139,227.983,282.0,253.0,0.021386
29,0.145,14,194,246,103,8,247.473,256.603,532.0,253.0,0.021386
29,0.145,15,884,212,18,13,893.27,218.582,90.5,253.0,0.021386
29,0.145,16,61,142,121,39,121.478,161.434,4411.0,253.0,0.021386
29,0.145,17,639,162,7,24,642.23,172.805,96.0,253.0,0.021386
29,0.145,18,44,99,144,37,116.047,117.527,3447.5,253.0,0.021386
29,0.145,19,294,139,38,37,312.793,157.5,1271.0,253.0,0.021386
29,0.145,20,412,134,118,41,471.229,154.668,3781.0,253.0,0.021386
29,0.145,22,0,30,121,107,60.536,83.5,6267.0,253.0,0.021386
29,0.145,23,603,0,357,287,786.23,136.62,49869.5,253.0,0.021386
29,0.145,24,710,0,93,64,756.51,32.0,3054.5,253.0,0.021386
29,0.145,25,691,0,16,77,698.83,38.5,1045.0,253.0,0.021386
29,0.145,26,236,0,392,183,432.012,89.747,41249.5,253.0,0.021386
29,0.145,27,210,0,19,84,219.656,42.0,1168.0,253.0,0.021386
29,0.145,28,98,0,111,71,153.495,35.36,3896.5,253.0,0.021386
29,0.145,29,71,523,145,17,140.811,531.343,1821.0,253.0,0.021386
29,0.145,31,260,361,20,11,284.282,337.054,96.0,253.0,0.021386
29,0.145,34,742,293,50,8,766.673,297.312,270.5,253.0,0.021386
29,0.145,35,87,250,51,6,111.485,252.879,200.5,253.0,0.021386
29,0.145,37,310,245,21,6,337.512,243.772,78.0,253.0,0.021386
29,0.145,38,868,5,24,14,855.049,25.573,72.5,253.0,0.021386
29,0.145,42,674,0,7,48,677.93,20.465,158.0,253.0,0.021386
29,0.145,44,481,0,479,314,721.191,155.414,55103.0,253.0,0.021386
29,0.145,48,510,243,20,6,520.688,245.997,54.0,253.0,0.021386
29,0.145,50,673,289,20,6,691.703,302.735,67.5,253.0,0.021386
29,0.145,52,751,46,66,36,784.16,64.001,212.0,253.0,0.021386
29,0.145,53,78,318,49,8,110.346,321.509,212.5,253.0,0.021386
29,0.145,57,193,240,142,14,252.141,247.963,795.5,253.0,0.021386
29,0.145,59,673,231,225,56,786.181,259.113,6889.5,253.0,0.021386
29,0.145,62,0,434,24,15,9.851,439.658,80.0,253.0,0.021386
29,0.145,63,46,433,80,52,100.348,478.418,735.5,253.0,0.021386
29,0.145,65,34,318,22,7,61.766,318.541,70.0,253.0,0.021386
29,0.145,68,171,449,24,10,183.0,454.0,73.0,253.0,0.021386
29,0.145,69,251,361,17,32,259.5,377.0,197.0,253.0,0.021386
30,0.15,1,0,430,256,110,115.176,472.181,19036.5,253.0,0.02087
30,0.15,2,450,373,501,167,701.004,456.301,54575.0,253.0,0.02087
30,0.15,3,484,368,13,20,490.449,378.097,214.5,253.0,0.02087
30,0.15,4,673,359,32,4,694.856,352.007,77.0,253.0,0.02087
30,0.15,5,0,341,208,60,104.16,370.669,10965.5,253.0,0.02087
30,0.15,6,250,339,145,55,309.315,366.769,5574.5,253.0,0.02087
30,0.15,7,94,318,110,13,141.082,324.117,691.5,253.0,0.02087
30,0.15,8,680,303,280,83,821.201,344.387,13572.5,253.0,0.02087
30,0.15,9,908,302,17,18,916.56,310.984,190.0,253.0,0.02087
30,0.15,10,0,188,232,48,117.124,212.944,2029.5,253.0,0.02087
30,0.15,11,490,242,101,7,547.464,234.699,281.0,253.0,0.02087
30,0.15,12,874,237,59,56,903.571,264.949,2482.5,253.0,0.02087
30,0.15,13,234,223,95,12,271.634,228.116,567.0,253.0,0.02087
30,0.15,14,193,245,139,9,250.712,255.065,770.0,253.0,0.02087
30,0.15,16,61,141,121,40,121.457,161.502,4504.5,253.0,0.02087
30,0.15,17,637,159,10,27,642.134,172.738,193.5,253.0,0.02087
30,0.15,18,44,99,144,37,116.052,117.662,3483.5,253.0,0.02087
30,0.15,19,293,139,39,37,312.722,157.5,1314.5,253.0,0.02087
30,0.15,20,412,134,118,42,471.171,154.755,3847.5,253.0,0.02087
30,0.15,22,0,30,122,107,60.642,83.5,6311.5,253.0,0.02087
30,0.15,23,603,0,357,287,786.657,137.009,49869.5,253.0,0.02087
30,0.15,24,710,0,93,64,756.509,32.0,3006.5,253.0,0.02087
30,0.15,25,691,0,15,77,698.74,38.5,975.5,253.0,0.02087
30,0.15,26,236,0,392,183,432.005,90.212,41287.5,253.0,0.02087
30,0.15,27,210,0,19,84,219.619,42.0,1160.5,253.0,0.02087
30,0.15,28,98,0,111,70,153.494,35.262,3883.5,253.0,0.02087
30,0.15,29,71,523,145,17,141.043,531.344,1821.0,253.0,0.02087
30,0.15,31,271,316,49,6,286.26,333.087,146.0,253.0,0.02087
30,0.15,34,742,293,50,8,767.257,296.921,270.5,253.0,0.02087
30,0.15,35,82,250,57,6,111.282,252.906,243.0,253.0,0.02087
30,0.15,37,310,245,21,6,341.562,243.344,78.0,253.0,0.02087
30,0.15,38,868,5,24,14,857.44,24.247,72.5,253.0,0.02087
30,0.15,42,674,0,7,48,677.907,20.635,158.0,253.0,0.02087
30,0.15,44,481,0,479,315,720.903,156.117,54211.5,253.0,0.02087
30,0.15,48,510,243,20,6,521.931,245.974,54.0,253.0,0.02087
30,0.15,50,672,289,24,6,688.262,297.737,78.0,253.0,0.02087
30,0.15,52,751,46,66,36,783.848,64.173,212.0,253.0,0.02087
30,0.15,53,76,318,14,8,96.219,321.783,55.0,253.0,0.02087
30,0.15,57,253,261,36,4,257.121,255.517,78.0,253.0,0.02087
30,0.15,59,673,231,225,56,786.134,259.168,6889.5,253.0,0.02087
30,0.15,62,0,434,24,15,8.73,438.697,80.0,253.0,0.02087
30,0.15,63,46,433,80,52,108.037,481.122,735.5,253.0,0.02087
30,0.15,65,17,316,56,11,48.398,320.9,269.0,253.0,0.02087
30,0.15,68,171,449,24,10,183.0,454.0,73.0,253.0,0.02087
30,0.15,69,251,361,17,32,259.5,377.0,197.0,253.0,0.02087
31,0.155,1,46,439,88,51,108.715,470.229,771.0,253.0,0.013093
31,0.155,2,451,374,500,166,700.99,456.346,52672.5,253.0,0.013093
31,0.155,3,486,369,10,18,490.58,378.072,135.5,253.0,0.013093
31,0.155,4,673,359,32,4,695.278,350.834,77.0,253.0,0.013093
31,0.155,5,0,342,208,56,104.126,370.506,10495.5,253.0,0.013093
31,0.155,6,292,356,27,29,308.217,367.6,326.0,253.0,0.013093
31,0.155,7,94,318,110,13,138.533,324.073,691.5,253.0,0.013093
31,0.155,8,683,304,277,81,821.0,344.404,12345.5,253.0,0.013093
31,0.155,9,909,302,15,17,916.546,310.879,147.5,253.0,0.013093
31,0.155,10,88,250,50,6,116.303,223.394,199.5,253.0,0.013093
31,0.155,11,545,219,24,5,549.502,231.438,70.0,253.0,0.013093
31,0.155,12,874,238,59,54,903.541,264.976,2300.5,253.0,0.013093
31,0.155,13,239,224,56,8,270.789,227.986,251.5,253.0,0.013093
31,0.155,14,194,246,103,8,249.112,253.847,546.0,253.0,0.013093
31,0.155,16,62,142,119,39,121.443,161.663,4366.0,253.0,0.013093
31,0.155,17,637,159,10,27,642.084,172.754,193.5,253.0,0.013093
31,0.155,18,44,99,144,37,116.054,117.757,3432.5,253.0,0.013093
31,0.155,19,294,139,38,37,312.792,157.5,1256.0,253.0,0.013093
31,0.155,20,412,134,118,41,471.121,154.699,3775.5,253.0,0.013093
31,0.155,22,0,30,121,107,60.604,83.5,6261.5,253.0,0.013093
31,0.155,23,613,0,347,286,786.851,139.629,49576.0,253.0,0.013093
31,0.155,24,710,0,93,64,756.508,32.0,3044.5,253.0,0.013093
31,0.155,25,691,0,16,77,698.795,38.5,1048.0,253.0,0.013093
31,0.155,26,236,0,392,183,431.999,90.604,41182.5,253.0,0.013093
31,0.155,27,210,0,19,84,219.586,42.0,1144.0,253.0,0.013093
31,0.155,28,98,0,111,70,153.495,35.179,3887.5,253.0,0.013093
31,0.155,29,72,524,138,16,141.166,531.606,1602.0,253.0,0.013093
31,0.155,31,288,340,12,12,287.608,336.939,88.0,253.0,0.013093
31,0.155,34,744,292,52,9,768.699,296.518,254.0,253.0,0.013093
31,0.155,35,0,226,159,8,102.996,246.915,391.0,253.0,0.013093
31,0.155,37,315,245,16,6,337.939,244.641,62.0,253.0,0.013093
31,0.155,38,868,5,24,14,859.831,22.92,72.5,253.0,0.013093
31,0.155,42,675,0,6,57,677.931,23.87,151.0,253.0,0.013093
31,0.155,44,481,0,479,315,720.847,156.017,54211.5,253.0,0.013093
31,0.155,48,510,243,20,6,523.174,245.951,54.0,253.0,0.013093
31,0.155,50,672,289,24,6,687.83,296.79,78.0,253.0,0.013093
31,0.155,52,769,44,50,29,787.769,61.981,152.0,253.0,0.013093
31,0.155,53,76,318,14,8,98.049,321.794,55.0,253.0,0.013093
31,0.155,57,253,261,36,4,251.094,257.137,78.0,253.0,0.013093
31,0.155,62,8,433,35,19,21.671,441.48,158.0,253.0,0.013093
31,0.155,63,65,432,102,27,115.938,454.168,952.0,253.0,0.013093
31,0.155,65,17,316,56,11,51.022,320.437,269.0,253.0,0.013093
31,0.155,68,171,449,24,10,183.0,454.0,73.0,253.0,0.013093
31,0.155,69,250,341,21,11,260.409,349.271,160.5,253.0,0.013093
31,0.155,70,0,449,19,20,9.5,459.0,111.0,253.0,0.013093
31,0.155,71,163,188,67,44,196.5,210.0,1110.0,253.0,0.013093
31,0.155,72,741,73,26,15,754.0,80.5,74.0,253.0,0.013093
32,0.16,1,0,431,259,109,113.55,474.058,19032.5,253.0,0.013829
32,0.16,2,451,373,500,167,700.98,456.273,54570.5,253.0,0.013829
32,0.16,3,484,368,13,20,490.562,378.05,210.5,253.0,0.013829
32,0.16,4,672,359,32,4,693.064,353.543,70.5,253.0,0.013829
32,0.16,5,0,341,209,59,104.227,370.498,10937.5,253.0,0.013829
32,0.16,6,250,339,145,55,311.747,367.279,5578.5,253.0,0.013829
32,0.16,7,0,316,203,15,122.251,323.818,1341.5,253.0,0.013829
32,0.16,8,681,304,279,82,820.609,344.551,13495.0,253.0,0.013829
32,0.16,9,909,302,16,18,916.665,310.918,184.5,253.0,0.013829
32,0.16,10,0,187,231,50,116.223,221.531,2066.0,253.0,0.013829
32,0.16,11,485,242,92,7,544.494,234.926,279.0,253.0,0.013829
32,0.16,12,875,237,58,56,903.649,264.997,2448.0,253.0,0.013829
32,0.16,13,234,223,77,11,271.462,228.021,506.0,253.0,0.013829
32,0.16,14,193,245,139,9,252.237,252.668,778.0,253.0,0.013829
32,0.16,16,61,141,121,40,121.435,161.645,4542.0,253.0,0.013829
32,0.16,17,636,155,12,32,642.023,172.171,238.5,253.0,0.013829
32,0.16,18,44,99,144,37,116.054,117.816,3490.5,253.0,0.013829
32,0.16,19,293,139,39,37,312.72,157.5,1307.0,253.0,0.013829
32,0.16,20,412,134,118,41,471.079,154.649,3845.5,253.0,0.013829
32,0.16,22,0,30,121,107,60.571,83.5,6307.5,253.0,0.013829
32,0.16,23,613,0,347,286,787.249,140.293,49576.0,253.0,0.013829
32,0.16,24,710,0,93,64,756.507,32.0,3005.5,253.0,0.013829
32,0.16,25,691,0,16,77,698.844,38.5,964.5,253.0,0.013829
32,0.16,26,236,0,392,183,431.995,90.928,41348.5,253.0,0.013829
32,0.16,27,210,0,20,84,219.69,42.0,1157.5,253.0,0.013829
32,0.16,28,98,0,111,71,153.495,35.242,3894.0,253.0,0.013829
32,0.16,29,72,524,138,16,141.385,531.64,1602.0,253.0,0.013829
32,0.16,31,276,316,38,7,289.087,333.076,137.0,253.0,0.013829
32,0.16,34,744,292,52,9,769.389,296.125,254.0,253.0,0.013829
32,0.16,35,82,249,56,7,103.947,247.723,249.5,253.0,0.013829
32,0.16,37,340,230,10,22,342.197,243.381,75.5,253.0,0.013829
32,0.16,38,868,5,24,14,862.222,21.593,72.5,253.0,0.013829
32,0.16,42,675,0,6,57,677.914,24.419,151.0,253.0,0.013829
32,0.16,44,480,0,480,314,720.477,156.349,54395.0,253.0,0.013829
32,0.16,50,671,289,21,6,684.927,294.233,87.0,253.0,0.013829
32,0.16,52,769,44,50,29,787.968,61.868,152.0,253.0,0.013829
32,0.16,53,76,318,14,8,99.878,321.806,55.0,253.0,0.013829
32,0.16,57,258,260,36,4,258.315,260.145,76.0,253.0,0.013829
32,0.16,62,8,433,35,19,22.519,441.044,158.0,253.0,0.013829
32,0.16,63,65,432,102,27,123.659,452.4,952.0,253.0,0.013829
32,0.16,65,17,316,56,11,53.645,319.974,269.0,253.0,0.013829
32,0.16,68,171,449,24,10,183.0,454.0,73.0,253.0,0.013829
32,0.16,69,250,341,21,11,260.773,338.181,160.5,253.0,0.013829
32,0.16,70,0,449,19,20,9.5,459.0,111.0,253.0,0.013829
32,0.16,71,163,188,67,44,196.5,210.0,1110.0,253.0,0.013829
32,0.16,72,741,73,26,15,754.0,80.5,74.0,253.0,0.013829
32,0.16,73,317,228,12,7,323.0,231.5,53.5,253.0,0.013829
32,0.16,74,885,212,17,14,893.5,219.0,104.0,253.0,0.013829
33,0.165,1,45,432,94,59,107.931,471.052,2121.0,253.0,0.013303
33,0.165,2,451,390,500,150,700.973,458.45,52076.0,253.0,0.013303
33,0.165,3,485,369,10,18,490.415,378.032,130.5,253.0,0.013303
